"salario_base","treat","edad","educ_padres","distancia","treat_sesgado","salario_sesgado"
622339.294641976,1,25,4,12.6079733561716,1,588354.889559483
458442.219707722,1,19,1,-5.50497807868368,0,436887.103383098
492257.810286883,0,24,2,-12.0799232460624,1,506376.600186368
599098.411006769,1,19,4,-19.4348749994442,0,538537.233956842
585377.776949273,0,18,4,6.51483948136181,1,567735.913389742
590370.404586368,1,25,4,-5.37895068131139,0,558154.442735267
458177.530968113,1,23,1,22.1843691169831,1,419737.864604063
569802.621052278,1,20,4,17.7376920482192,1,539776.180203666
473121.547154264,1,24,1,9.49482678334202,0,450038.308226618
468181.526331481,0,25,1,33.8435781527753,1,470550.046399886
595111.449474034,1,20,4,6.09113916769141,1,597210.658651322
537769.263003598,0,19,3,17.1039148307952,1,535840.908435775
485316.291690582,0,21,2,15.6251702725221,1,453085.639061041
555646.649665834,0,19,4,-7.42937856357747,1,572945.24812367
507720.716803714,1,25,3,21.164855007012,1,545450.373741871
427224.889028298,0,20,1,9.60615656814212,1,437882.424465313
499902.684507064,1,22,2,7.32721138672168,0,430167.288150389
445114.629869054,1,19,1,21.7143604350354,1,444187.489866024
571860.058162195,0,22,4,10.192939485944,1,540783.670373202
486365.131443229,0,18,2,13.8836333462797,0,473895.276817776
531458.919709889,1,19,3,11.3942286111223,0,488959.016610327
620902.517524757,1,22,4,16.6171115157857,1,575009.898347584
549323.421083703,1,23,4,8.04893107859277,0,542119.916945911
474150.563663436,1,24,2,11.2484243790433,1,480189.959598136
520383.442266061,1,20,3,13.7291821555868,1,531352.410483178
548645.39319317,1,23,4,13.6672132709008,1,576457.447065558
487505.536791623,0,23,3,8.71224997755847,1,527158.639966993
491173.925964509,1,22,3,-5.47238906342327,0,511295.340136895
512190.934228093,1,23,2,19.9680516681764,1,477703.42592036
571311.880922034,0,22,4,17.7637400358403,1,544341.184685946
430229.642957291,0,20,1,13.2383799042818,1,432517.573076365
563950.925769407,0,20,4,21.2702965786987,1,565606.42035184
562609.01940281,1,22,4,16.4302351078124,1,571400.634507707
449857.457640232,1,22,1,-3.6074814314787,1,446826.185386708
551560.540580801,1,23,4,-7.05183459921799,0,577024.294126509
475903.319831573,0,23,2,13.8490671451259,1,494151.682124452
487392.985584356,1,18,2,6.31579545565887,1,489075.535296953
486659.005306357,0,18,2,-10.2051452265779,0,496817.200054806
523787.958980807,0,19,4,10.5308157594789,1,625827.994768733
420291.174693436,0,24,1,8.18764241205548,1,428812.578063712
422018.770699983,0,21,1,12.8436874219521,1,440911.198094721
470210.190890326,0,23,1,-7.43609499433763,0,412489.202365299
526219.837392657,1,20,3,9.17551688842829,1,521875.461784304
539369.304846212,1,18,3,-13.7973973481145,0,517496.577873408
604082.852915385,0,20,4,0.133859305545172,1,579522.428989303
582761.837348394,1,20,4,17.6546278754984,1,568791.072686328
502236.639263701,0,24,3,19.2605690352681,1,566521.29700327
520119.942869805,1,25,3,21.6700992627008,1,503452.822489941
599024.115701343,1,18,4,28.3938091761842,1,530938.394350829
547614.730120412,0,24,4,19.2415527175789,0,548419.704978777
486007.013602067,1,22,2,1.80671840449085,1,485117.773370857
543562.746406739,0,24,4,3.14976977241391,1,591292.29226391
476447.114431754,0,21,2,-5.47815748110809,0,462846.349000569
531539.886451263,1,24,3,11.5162422061243,1,507542.067635387
533075.101645441,0,24,3,32.5059362680842,1,527370.447455058
550982.740336047,1,23,4,22.7831241280776,0,535234.031866504
552271.888973642,1,19,3,3.66508739996813,1,505476.94769396
438853.901428908,0,18,1,3.2635914714676,0,432311.364276337
593898.882885106,1,19,4,0.22121926907441,0,554556.583706428
549087.879106807,0,18,4,0.0572413561860277,0,565631.41414697
484953.157569395,1,21,1,4.83171637441311,1,462584.563462345
468568.135486546,1,21,2,10.0213380209409,1,498943.652355112
485247.278024474,0,21,2,14.0010777003552,1,506264.530638924
484587.035538891,1,18,1,5.28617560927146,0,434616.866369845
469342.632127526,0,24,2,21.4938624818104,1,483757.953348554
521019.618155461,1,25,2,18.238697205344,0,497070.666950369
445889.166612732,0,24,1,-5.32948987490505,0,444649.310139247
549993.323397745,0,18,3,7.86690220614771,0,499454.156974723
436311.613033616,0,19,1,13.5885331245594,0,389677.055692189
526172.55422513,1,22,3,7.71755434160647,1,547752.705559315
509682.961249214,1,24,2,27.2054483164402,1,473748.004148947
541950.875833223,1,21,3,-0.185715725476875,0,542870.972126694
566114.810961879,0,21,4,18.2395028519657,1,562580.299664123
538350.635297965,1,18,3,7.03249602014179,0,523087.603900907
449795.335758982,0,22,2,30.2709363868315,1,494918.76595524
567153.870434781,1,24,3,13.2479142164517,0,496966.715029432
552656.079079623,0,19,4,-7.61139480939972,0,560454.980759914
541939.128592198,0,19,4,-15.1404177819788,1,560766.153315019
468449.227963138,0,18,2,26.366530176668,1,456022.298207584
506370.594789562,1,18,2,12.6726936724173,1,455754.254412814
473964.319880782,1,20,1,6.88177338988432,0,442241.904475519
549362.780064925,1,20,3,-4.92338433335858,0,528016.329840411
516838.216746971,1,24,3,-8.64493519215395,1,540716.820661173
520255.866657423,0,18,3,5.26477714246402,1,542918.720844775
562444.375500881,0,25,4,1.21651869955572,1,562243.638178692
504405.390913636,1,20,3,3.12945797470212,0,527763.384451038
498310.959332535,1,19,2,1.15374721413293,1,509533.243293863
559613.368548457,0,25,4,5.05486186948283,1,576046.209020582
428623.778559606,0,20,1,12.0768302021853,1,447432.639320603
434348.390965209,0,25,1,5.27435554842175,1,471586.015684017
503532.278264002,0,21,3,12.6921278959092,1,516850.492717458
602538.691328748,1,21,4,12.1158188834724,1,550268.124313634
488118.996508862,0,23,3,3.26098543398874,0,528076.807160466
521586.038140412,0,25,3,-6.03497397026076,1,530105.723027811
444968.600239782,0,19,1,19.2689530605947,1,465438.392048123
598326.663801251,1,25,4,18.9412945442679,1,583424.312325618
554430.560925178,1,23,4,19.8075200876707,1,543380.613994892
507126.54076954,1,19,2,6.98445513039431,0,432497.133199437
547883.133277505,0,20,3,-8.03619203943721,0,516088.719515775
531849.712062648,0,19,3,18.1647393360961,0,493588.166492107
538843.533138195,0,25,3,-0.0583773239902747,0,505343.288670108
513675.612693819,1,18,2,21.1416507899407,1,499708.388817181
522675.810543123,0,25,3,-3.81761898665879,0,547582.244345599
505157.184010326,0,21,2,18.7712108541902,1,477508.578424457
517890.649148228,1,19,2,10.3861093445589,1,484889.309010288
494973.757532021,0,22,3,0.270411919181566,0,506978.587467708
522512.387066831,1,23,3,-7.33076553025335,0,570048.544266056
446532.13203678,0,22,1,6.76415558387526,0,415649.844534671
504725.608232502,0,25,3,-7.11396934475215,0,516288.461885918
607598.689933622,0,20,4,12.1084213215578,0,544471.253530469
498827.656046977,1,21,2,-3.74183014080929,1,527092.776454557
504231.529209607,1,18,2,24.2254547888883,1,486698.36891916
496448.763139031,0,21,3,14.2208573341594,0,526488.508094418
468196.437408678,0,24,2,2.30761202424546,0,476488.652610193
504849.504390785,0,20,2,-7.83794518733358,0,491298.560139647
448318.675931455,1,20,1,-4.50370273272962,1,471048.097341321
478889.195020051,0,24,2,27.0627628369591,1,501577.960050892
542154.560525715,1,22,3,14.4068840393612,1,513725.484253086
530800.728880208,0,25,3,7.31981671615989,0,558471.268628359
457369.975791647,1,23,1,14.105337840768,1,463052.136106956
501472.954789262,1,21,2,16.2011209910082,1,449425.424448471
536590.333962091,1,24,3,33.6237439867946,1,522966.967349779
416695.839949048,1,19,1,-0.887221256294737,1,441330.553782934
458714.027234379,0,25,1,-3.77555376862261,0,455597.187006633
529744.385825492,1,18,3,16.7888260561199,1,505853.892244794
465054.612376947,1,22,1,13.5740173101561,1,442069.269558447
447890.112654798,0,21,2,18.0210957721975,0,475768.403511844
510311.317192445,1,18,3,17.4208150481816,1,497783.840472753
419635.472353612,0,24,1,36.5990400056421,1,396739.752260392
558948.402555056,1,25,4,-3.33429698327372,0,546030.001243119
593245.07304303,1,23,4,11.081857548065,1,565351.387593345
559565.75749296,0,24,4,13.2440537582943,1,579255.132203023
492493.354869795,0,21,2,18.7850139579263,1,503219.537714161
477973.581668434,1,24,1,23.8783925824488,1,457117.747503384
577153.704506515,1,22,4,5.88914849641988,0,530729.507506517
504563.748211843,0,24,2,27.9271739189619,1,489601.734992411
494734.114516932,1,25,2,5.74822530462315,1,474860.195406581
441395.999396056,0,22,1,21.4169467387268,1,463230.136696272
574359.643034429,1,25,4,16.388596522037,1,540653.487751318
428948.436744215,0,21,1,19.1540966291186,1,418471.573094932
431137.966080402,0,20,1,30.1080997072044,1,439756.759388171
488907.842680161,1,25,2,1.05477394061854,0,475107.235809968
512902.94369386,0,24,3,6.18291387829329,0,528174.821070711
628051.257475044,1,20,4,14.9520680589455,1,535951.303815869
518840.076048643,0,18,3,26.795731067258,1,517560.864186445
532718.040204822,0,20,3,11.8940540224037,1,513441.355363364
489799.118607802,1,18,1,10.8120352733768,1,421304.958411185
534553.791956951,1,22,3,21.6289903786246,1,502636.511445216
556199.678153895,0,23,3,26.4907767303907,1,521444.504401313
570473.365076582,1,25,4,14.5529575430621,0,521628.505558687
477030.267976702,0,25,1,27.0517776932653,1,470439.328450071
483987.974990765,0,23,2,12.6850946524339,1,478575.061356392
508130.843762667,0,23,2,11.8173588262452,1,486501.774805226
530027.43564528,0,21,3,10.3232839172023,1,497576.009011971
578861.529568878,1,18,4,21.5810474210932,1,564227.764218886
571237.961128305,1,19,4,23.5840325321047,1,574683.163454572
581774.978127344,1,21,4,7.47188093828988,0,541098.798313937
589360.632354797,1,23,3,-8.92933907594756,0,538334.138906856
482003.208427637,1,18,2,10.9952493132832,1,494203.838922735
515499.144224907,1,23,2,21.2045169993073,1,465905.135594424
449605.349715566,1,18,1,6.43970753505686,1,426398.039081209
552400.396119532,1,18,3,6.8607810740349,1,521217.782936833
465260.975722909,0,21,1,8.03449447274319,1,418252.304566063
606111.101736699,1,22,4,9.68091996949561,1,587716.199775918
545703.987884576,0,25,3,-8.42084870128936,1,535428.852560594
564114.152468784,1,24,3,8.1647866400521,1,536249.474307221
434299.730559374,1,19,1,15.9096123926539,1,474244.372194994
511465.901731542,1,21,2,12.3731528094981,1,499750.559216308
522272.656783696,0,21,3,-10.4349819100935,0,538203.538545497
431857.248391646,0,24,2,7.22310720113288,1,485111.195696541
589876.075609062,1,21,4,17.8564835586695,1,542253.118873767
506869.561423364,1,24,2,-6.3365223200364,0,466029.415579109
440864.963432504,1,20,1,20.0260173687225,1,458278.023978791
448682.779833294,0,21,1,20.41688180743,1,445819.925113805
455012.613338086,0,24,2,13.4933689692518,1,484616.543432475
444225.541854352,0,22,1,5.28642657465631,0,424950.12123532
534109.438035161,0,19,3,14.4512513263413,1,530030.063963587
544849.692277885,0,18,3,-1.03413202656872,1,549076.564768939
572505.279941503,1,21,4,25.8925534611383,1,575585.33679934
545090.312201203,0,22,4,17.442355465361,1,560118.582215012
582447.506613896,1,23,4,17.938576327974,1,581256.614203937
476701.696963401,1,19,1,-4.03045793347274,0,448368.249418718
536217.714125507,1,25,3,9.27655766482233,1,507886.575190508
500264.914957182,0,19,3,3.31365959979274,1,518112.253285846
551648.617514766,1,18,3,18.7658944872903,1,506012.485421276
472849.183964362,0,18,1,2.38766114131674,1,485897.223173688
512635.555984531,1,18,3,3.26520194969157,1,562052.963710148
536247.257493232,0,18,4,10.0363985307513,1,560419.143687376
581632.64029826,1,25,4,17.9651104418933,1,550650.511280899
493471.115432629,0,22,3,17.6449875667242,0,500845.229531576
525286.642199484,0,24,3,1.51608070363174,0,543153.366012696
514413.225871128,0,19,3,0.202632519985297,1,558410.835139101
493787.496873111,1,23,2,13.5795783398698,1,532361.472626032
518646.09952381,0,21,3,31.3297690394622,1,527811.833325877
529287.498882412,0,21,4,12.9784222060058,1,615497.232767231
491375.544607854,1,25,2,6.62683156064718,1,500217.122042982
560793.326947967,0,21,3,10.6823692562533,1,516758.241141555
514482.413975737,0,24,3,25.0145937789651,1,504498.73629525
590035.5317145,0,20,4,-13.9318349854286,0,528525.314001087
567355.697002393,1,19,4,18.3602530141662,1,580657.901688654
454610.013966476,1,22,1,-2.85243683885115,1,448096.262169841
580609.603849415,1,20,4,14.0327600767854,0,557922.622801594
529605.33830711,1,19,3,2.17931067294997,1,503353.518818648
555633.578731915,1,24,3,-4.56210260379349,1,536240.881812055
510899.015031186,1,22,2,-0.893505300971908,0,472377.354673212
483292.093727072,0,23,3,20.5199748031675,1,540295.137101292
529052.36321737,0,21,3,15.5438969258726,1,517536.121920906
609429.130376748,1,19,4,27.3107767389439,1,584001.244325028
511850.595064879,1,21,3,2.35334598761838,1,535169.202061625
448300.33561822,0,24,1,8.09040538636591,1,466387.071606102
507415.276384012,0,18,2,1.4036059858749,0,463035.126821163
583376.637537324,1,21,4,15.3379551012577,0,563226.137430027
610195.072299288,1,25,4,1.38661507988013,1,569817.021582408
517383.108942202,0,21,4,32.5030436724802,1,592299.339207558
481573.96214853,1,25,2,4.06397289914313,1,490787.872926638
455376.563536029,0,19,1,33.9968292682424,1,490216.835620833
444561.264485481,0,18,1,17.607539935883,0,399935.673669442
448421.747511128,0,23,2,29.3109787133656,1,510759.138967425
558826.585346967,1,22,3,16.2105185941217,0,518993.682473537
500738.463482955,1,24,2,7.24738063794837,0,456705.414836943
582962.291369855,0,21,3,5.49548958588025,0,510597.366553969
491414.607306766,0,21,2,-13.356845793016,0,468201.470012863
468508.32204181,0,18,2,7.3884542795115,1,493022.575086383
531896.193834243,1,21,3,32.0167480170674,1,523228.295728627
572779.220517831,1,19,3,14.5100273055541,1,547676.087099415
523120.379746188,1,19,2,8.23275839001193,1,516371.626132469
468229.450360911,1,24,2,11.8708766030595,1,512417.569622905
521731.679549788,0,20,2,3.9170256383979,1,495948.687723863
533634.744767611,1,22,3,4.79567179806929,0,505738.165722099
428057.706544022,0,18,1,16.759731131082,1,417856.081534062
438472.541076827,0,25,1,23.632697379045,1,459206.256064219
533583.640830152,0,19,3,6.33223906236607,1,530424.918898445
598071.970942853,0,21,4,19.9824260943623,1,550756.22007731
540114.067473497,1,25,3,8.39094074215997,0,493933.850933997
510722.513766526,1,25,3,11.672678807089,1,530809.35073846
450869.249130502,0,23,2,22.0446964478596,1,476403.604342263
510669.514027636,0,25,3,26.5068596547432,1,540433.92267958
425821.151245069,0,21,1,6.31293106573985,1,480959.376548534
490444.287839031,0,21,2,16.0778533544834,1,482372.947014018
486799.525465842,0,23,2,2.56429936472287,0,456146.492300273
544209.61000683,1,24,3,-1.34665872203093,0,526951.715023503
489238.600926161,1,19,2,2.86363879920431,1,478708.386850537
466656.873897786,1,23,1,8.90213318649318,0,419478.286887788
620396.272045474,1,18,4,21.2135035282545,1,555489.285683978
557052.286763423,0,25,4,4.35905435664761,1,588260.332077199
463406.324151908,0,18,2,9.9733946758917,0,470666.320966489
580212.182046465,1,24,4,-6.03810263518321,0,539719.583492017
459516.802415501,1,21,1,26.0100356891496,1,472441.571496243
474263.193753677,1,23,1,21.3831122273536,1,429735.087105531
511240.850583778,1,21,3,20.6990108812377,1,509390.536406051
436737.050581572,1,25,1,-2.98998415893877,0,451680.748708455
489359.393747402,0,23,2,9.9908880074291,1,494777.9677723
552611.29216006,0,22,4,11.4005362205551,1,588383.259514234
525988.585033196,1,25,3,29.2952626835399,1,489977.04847583
476808.866477801,0,24,2,8.13823974265435,0,445922.408542423
560572.13172507,0,18,4,6.19779560279116,1,553474.173141681
474024.86739519,1,25,1,-5.52535722701778,0,457335.798806128
549521.799019928,1,22,3,16.5640152296535,1,513868.488514062
495447.024386563,1,23,2,16.3061678943165,1,505422.122249636
491360.930291788,1,20,2,-12.6815488642927,0,491412.906083293
487740.638392215,1,24,2,5.02258926114088,0,460894.665871069
514844.660853715,0,21,3,29.537045238307,1,546259.496408532
589447.701528476,1,22,3,-18.9115893151168,0,532421.178573109
521982.671260601,0,20,3,9.1639900569187,1,539930.136296956
591858.096210864,1,22,4,3.16212285350434,0,549495.742725609
543542.293199658,1,23,3,-6.02968111593658,0,524805.114266056
519657.128732718,0,22,3,10.623973834911,1,532092.851050066
513398.620170301,0,21,3,12.2409445211769,1,512730.863438553
578802.87968046,1,23,4,20.2142761946316,1,551764.203441175
521998.540289758,1,19,3,6.11301105304869,1,520222.880167244
527576.044613317,1,25,2,14.1093547103285,1,504163.334975869
526459.389930889,1,19,3,8.9033243539658,1,529626.956100048
550579.583790877,1,22,4,20.7229140385819,1,558514.163494184
464536.769691999,1,20,2,22.8982383324955,1,482196.59910934
606725.655407488,1,19,4,13.8281724517535,0,580611.727092163
535066.286275091,1,19,3,18.16955754354,1,505520.952129404
547611.061040234,1,18,4,19.7056151060274,1,574861.457418591
451979.339381032,1,23,1,24.8058979577461,0,426530.80099031
496072.530637293,1,25,2,1.77457576143006,1,482981.521955614
435896.368526762,1,23,1,6.45406659120707,1,458060.69757444
450330.357124724,0,24,2,18.4593604434356,1,493866.496768306
501704.820988641,1,25,3,5.82873855796119,1,544666.915015546
559752.771514992,0,20,3,5.53028665221532,1,585948.378175289
492348.588464827,0,20,2,6.47198171841004,1,480627.336197278
489976.370057298,1,23,2,4.85628567144335,1,503830.765932521
587129.648944774,1,18,4,27.6681484057663,1,565425.60144852
482594.822678864,1,19,1,13.8780198742021,1,459657.937555561
476745.046524704,1,21,1,19.1627040822945,1,427182.962326301
476224.15535946,0,21,2,21.5921291663693,1,477163.060039309
508926.847073935,0,19,3,21.2016676088156,1,504325.545388121
551430.477297044,0,18,4,5.66291622765032,1,634284.120387613
525381.877017847,0,22,3,6.21146852913687,0,487689.927033417
522287.984188535,1,25,2,0.746808085209194,0,487359.101602383
572431.514989419,1,18,3,25.2509801830745,1,516431.098851461
479801.964647401,1,25,2,7.91077922473858,1,498266.74089148
482906.138058641,0,18,2,11.8991385658717,1,497044.540938404
456540.659537781,0,20,2,7.300275877176,1,491910.763802815
481799.661049535,1,21,2,25.3237873775581,1,482425.3173474
539855.86150547,1,19,3,12.8806382669335,1,539395.462670679
500807.915392133,1,19,2,29.3002725800544,1,475357.521382647
575413.87241687,1,22,4,17.4883400661321,1,569764.233332785
451467.997464219,0,25,1,14.7569381417767,1,414522.153325195
459892.803266307,0,21,2,36.5726794531336,1,461683.191995172
529855.732457939,0,24,3,7.12871568485679,1,488618.921518029
493304.066143698,0,20,2,2.67237149438138,1,477720.830153125
570587.117609801,1,19,4,13.5133788142321,1,584846.564963501
594888.760745171,1,25,4,5.79135778815799,1,602300.021349511
586772.852372205,0,23,4,1.19210299950293,0,583157.196191802
534435.447114801,0,24,4,16.8976749570768,1,531069.177602295
505333.185410624,1,21,3,17.6761666461889,1,528712.501937607
456713.859027315,1,22,2,18.3092597973651,1,479122.289218124
560565.811957203,0,23,4,20.3667225675771,0,514943.486078087
455632.75978999,0,25,1,22.2364716780765,0,418468.752262971
565179.820207285,1,20,3,18.4462971490244,1,537842.988037917
523242.026546496,0,25,3,11.1907670253343,1,528581.688431339
423832.148861571,0,20,1,17.7327692066961,1,477406.258287127
492924.35947364,1,24,1,2.03563353070393,0,431587.957144871
460154.070138222,0,24,2,-3.98109052740168,0,477984.010946389
531840.294745577,1,23,3,20.892029897497,1,526027.063748715
560562.807208451,1,24,3,1.76730211812582,1,545078.350877624
432386.507523936,1,24,1,11.0243881818452,0,404139.049329989
537467.106353334,1,25,3,10.7690293586147,0,554038.027681412
567581.549739553,1,19,3,13.2618357129741,0,506845.841726334
438625.422939091,0,23,2,17.7205304911219,1,484595.736700467
556366.900051237,1,25,3,17.1483763390629,1,542956.858648316
552096.412066545,1,25,3,-8.06448238470884,0,521371.787995268
483970.162963265,1,20,1,9.57152697237309,0,444489.821913768
517899.056769278,1,21,3,24.688867207592,1,490925.716131799
531828.749157648,1,24,3,-1.78428117694525,1,519550.047936497
494791.027724164,1,23,1,5.87087922262077,1,454132.897785128
565596.091707341,0,18,4,1.43778290500156,0,557523.897588882
559634.525717119,1,18,3,6.86794636894836,0,473009.369674012
592510.405502808,1,23,4,7.21697141723464,1,587162.983844058
504577.149310309,1,20,2,6.32286749743972,0,480413.718408889
535871.185856898,1,25,3,15.9610257228536,1,487386.566137349
524458.35734193,1,25,2,19.6567592088797,1,483964.846039447
483787.685195119,0,19,2,26.3257699972373,1,484575.913051513
549132.479571319,1,18,4,21.0095625697807,1,588339.411766286
527032.737431269,0,18,3,14.6710936777511,1,528516.207428533
492099.072762101,0,24,3,7.38824131880692,0,518032.346466951
459172.070998148,1,19,1,2.59092693991861,1,483551.398214487
542092.41343966,1,21,3,0.675016858300207,0,512271.720113573
475212.951579291,0,24,2,32.7345847770021,1,465770.331201597
533224.340999516,1,23,3,-3.21449596798075,1,552206.822136104
486755.679526811,1,24,2,17.7567049380896,1,475046.697926354
514428.532933543,1,25,3,20.1877558393548,1,496350.8024914
581908.314173065,1,25,4,6.88225889086764,1,568334.892845876
586373.05055917,1,24,4,11.7480477618962,1,563601.620744435
479339.337294532,1,20,1,5.95515493252216,0,436263.614478982
564223.682189606,1,23,3,5.38796689092069,1,551955.939645996
438114.881144237,0,25,2,8.0037792260286,1,501094.90071288
531059.421381109,1,20,3,2.05021288833314,1,558307.127390298
536276.172341245,0,19,4,3.90486915581346,1,601773.888303739
510954.051678233,1,18,2,9.8290026196267,1,464205.52368574
448112.943099866,0,21,1,10.8660818969922,1,426581.705512408
487311.788280822,0,25,2,14.8585837264226,1,467678.221022758
479508.821989052,0,18,2,19.2660509830964,1,447675.858046559
464889.497459312,1,21,2,11.3639275825594,1,443967.698853099
479195.580117815,0,20,1,23.570264950983,1,424419.076501513
491884.488526994,0,25,2,25.6410203539129,1,474409.432561856
503615.908080135,1,22,2,21.1816821463632,1,458625.570617236
489554.268660492,0,18,3,5.72500327227266,1,561297.194673691
489872.620422424,1,20,2,4.6915559992218,1,505681.248551611
504973.958759471,1,24,2,8.90496154764581,1,485769.068132638
469874.121827415,1,25,1,14.3146232918847,1,412927.599598909
459080.523599311,0,24,1,2.73572370785916,1,445505.785023817
478113.377096246,0,24,2,23.5278411394091,1,479763.162506264
499093.96513312,0,22,3,15.2035451959378,1,491288.504316371
501350.89259807,1,20,2,19.1309979281663,1,444527.521327147
497433.983357726,0,22,2,22.8574777444304,1,490840.072790306
518086.100544168,1,19,2,5.04999750101687,1,478998.08651015
561688.449771948,0,19,4,17.63318759623,0,551088.747618382
476779.012578932,0,25,2,3.36628917315641,1,514114.51585963
467960.141217252,1,21,1,-1.0052130481389,0,454362.191509126
426619.670682858,1,23,1,-1.40195308554657,1,470122.016263609
484105.48857156,0,19,2,-6.87204801249943,0,447655.842649439
482660.403257736,1,18,2,11.669081560318,1,462181.662918511
583468.017154888,1,18,4,2.90675476330072,1,546988.07509058
589161.465620568,0,22,4,31.7164917663242,0,538239.223837295
457069.970294713,0,23,2,14.1861783302711,1,468848.008223032
475839.804782844,1,24,1,-2.00974004653398,0,458493.725796247
553918.505577386,1,25,3,19.3183285426277,1,543498.930747825
480601.913343552,1,25,1,12.9367111898271,0,429636.768977484
453377.674925454,0,24,1,13.9980440167309,1,459305.863484756
573594.840259612,1,20,4,1.37766697100681,0,574553.62325072
456368.223966315,0,20,2,5.6301098288624,0,457568.140285464
417752.250062615,0,18,1,14.0090874560837,1,430270.429509658
509660.26432691,1,21,3,5.83415721186076,0,545697.814228556
606690.337681349,1,22,4,6.65518605799458,1,616812.78071238
550039.254966294,1,25,3,14.2047743278861,1,525692.24921246
554223.31923705,1,21,3,2.98654284184413,0,516668.806211225
588820.015578851,0,24,4,-8.25768913516539,0,564766.02367227
600109.957789228,1,20,4,11.1091440243907,1,552823.766842086
539509.556671265,1,25,3,8.40721172074675,1,541495.261823877
506969.308332721,0,18,4,15.0878068198175,1,577877.703068916
575051.049520669,0,20,4,0.284994072238314,0,560832.979098259
461975.588288703,0,18,2,1.19644668435074,1,510227.236363366
596648.202316092,1,19,4,20.9558073278583,1,565148.826534818
458620.500741315,0,22,2,-5.30088318468439,0,495918.139506485
477718.148688057,0,18,2,19.0435811896239,1,504533.950687965
530367.623116144,0,19,3,8.39549126001171,1,547700.532753464
548896.597309902,0,22,4,13.0546052692309,1,593133.909408449
466212.407367217,1,18,1,-0.0448186195869589,1,458411.582046376
507062.901422339,0,23,3,8.58940216243825,0,534665.199832633
512578.733001938,0,22,3,-9.79753891463355,1,534655.168878041
537531.708837773,0,24,3,-1.07022827825408,1,539084.589345134
532263.514067736,1,21,3,23.0252878138824,1,522720.895553868
445684.68085108,0,23,2,6.70265891241541,1,493982.055561308
511386.856253902,1,18,2,7.75680688156009,1,520295.040334779
447125.108852995,0,21,1,-2.67697881731607,0,429720.246056953
596936.099515516,1,18,4,7.38847649205842,0,555947.220234578
584292.85529593,0,20,4,30.100455701007,1,583425.725206316
570595.256425637,0,19,4,15.1025024475236,1,596081.93542226
501520.566353084,0,22,2,-14.4368393004709,1,515167.089665311
521844.945170427,1,18,3,13.3118051164521,1,537540.533494685
535994.071772608,1,25,2,8.28699434035343,0,476903.147849912
549082.007370225,1,20,3,13.5394405328757,1,511371.491805625
461063.468958813,1,21,1,4.48408360073486,1,456143.826263566
514313.562692564,0,24,3,3.62297960328539,1,537039.039550931
449173.722261672,0,20,1,14.4864410849441,1,434120.318351642
478444.163219827,1,25,1,5.7176894108681,0,416262.04129035
451726.478423795,0,24,2,28.607815762252,1,452588.453704171
497684.696957684,0,20,2,1.13249828570738,0,473788.079289833
488935.747503789,0,21,2,20.2618941116636,1,498663.140707995
533146.983350215,1,18,3,-6.79107096505057,0,517520.184825263
527828.929411433,1,22,3,15.3230816747197,1,531028.24410507
594653.795598335,1,18,4,11.0846698877159,1,608527.533207698
615673.299942581,1,25,4,15.7838394258705,1,621425.150790815
528838.123376695,1,21,3,1.90954675529248,1,554767.272401816
566023.75788313,1,23,4,1.90831343106613,0,547785.036903068
597285.772763345,1,23,4,-6.08753191759573,1,572147.215972408
473874.003170007,0,25,2,3.73743085822149,0,498941.822472973
553614.981850926,1,20,3,19.7902462050877,1,545222.645462799
442210.875215632,1,24,1,6.93397619659469,0,434544.872903316
510004.41067799,0,24,2,9.05813087012499,1,497069.978975924
421531.627959746,0,19,1,7.87216816001845,0,396788.382746882
434748.604430527,0,23,1,19.0690413994354,1,433705.878045363
568500.660419427,1,24,4,8.74452747805696,1,588872.957537997
405847.521769914,0,19,1,26.8241050825973,1,442449.502947009
433428.779819182,1,23,1,12.0874966117705,1,461243.438811796
476207.821505276,0,21,2,18.805239674221,1,477525.071687663
580791.998690989,0,19,4,13.0725180228112,1,523058.941722253
575859.448604471,1,23,4,4.52658688659868,1,591547.572508328
617709.136993559,1,18,4,16.5312155911249,1,594704.022311708
436900.821871549,0,21,1,18.3949762549692,1,477089.288090302
489986.593387883,0,18,3,10.4422371929207,0,489181.032357578
471286.604432961,0,19,1,4.11973138420517,0,420511.95192432
461604.166456415,1,24,1,3.88576007879525,1,503575.868369376
463156.827123495,1,18,1,11.81777894,0,468556.444603796
540467.149141505,1,22,3,-0.315176706522053,0,534188.828208299
592172.017356829,1,21,4,10.0641596610022,1,596137.962415922
503072.752076085,0,25,3,2.32510711977584,0,472876.167706592
483548.701366477,0,21,2,1.60069276476777,1,551024.455251206
433377.619877301,0,19,1,15.4718096570071,1,461607.883073882
487946.328452422,1,22,2,12.8924171582744,1,499410.540200949
475056.983799103,1,22,2,4.97276389890773,1,466855.459388033
610960.78449475,1,21,4,16.099478647928,1,546579.541814079
522889.909009672,1,18,2,25.7369618096074,1,482477.561388562
535258.610264507,0,20,3,11.0167334301735,0,466719.667875027
530515.071766177,0,22,2,23.4639748732914,1,469119.93068876
530242.334334561,0,25,3,4.61441225719682,0,511432.553916104
511195.836603693,1,22,2,3.84757737736038,1,475383.157699414
553312.741757624,1,24,3,13.6036561415806,1,504071.130503142
512160.177924003,1,25,2,-3.62559705157002,1,522750.383991
